Maakond,Aasta,Hoone liik,Tekkepõhjus,Kuu,Hoonetulekahjud
Harju maakond,2015,!Sisestamata!,Lahtise tule kasutamisel,6,2
Harju maakond,2015,Mitteeluhooned,Seadme või süsteemi vale paigaldus,6,1
Harju maakond,2015,Eluhooned,Rike elektripaigaldises,6,1
Harju maakond,2015,Mitteeluhooned,!Sisestamata!,6,2
Harju maakond,2015,Eluhooned,Tuletöödel,6,1
Harju maakond,2015,Mitteeluhooned,Tuletöödel,6,1
Harju maakond,2015,Eluhooned,Kuritahtlik,6,1
Harju maakond,2015,Mitteeluhooned,Rike elektripaigaldises,6,2
Harju maakond,2015,Eluhooned,Elektriseadmete kasutamisel,6,1
Harju maakond,2015,Eluhooned,Toiduvalmistamisel (kõrbemine),6,1
Harju maakond,2015,Eluhooned,Suitsetamisel,6,7
Harju maakond,2015,Mitteeluhooned,Suitsetamisel,6,1
Harju maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,6,14
Harju maakond,2015,Eluhooned,Rike elektriseadmes,6,1
Harju maakond,2015,Mitteeluhooned,Laste mängimine lahtise tulega,6,1
Harju maakond,2015,Mitteeluhooned,Kuritahtlik,6,1
Võru maakond,2015,Mitteeluhooned,Rike elektripaigaldises,7,1
Võru maakond,2015,Mitteeluhooned,Summutist jt seadmetest lenduvad sädemed,7,1
Võru maakond,2015,Mitteeluhooned,Suitsetamisel,7,1
Viljandi maakond,2015,Mitteeluhooned,Summutist jt seadmetest lenduvad sädemed,7,1
Viljandi maakond,2015,Mitteeluhooned,Isesüttivate ainete ja materjalide hoidmisel,7,1
Viljandi maakond,2015,Eluhooned,Toiduvalmistamisel (kõrbemine),7,1
Viljandi maakond,2015,Eluhooned,Kuritahtlik,7,1
Viljandi maakond,2015,Eluhooned,Rike elektriseadmes,7,1
Viljandi maakond,2015,Eluhooned,Suitsetamisel,7,1
Valga maakond,2015,Mitteeluhooned,Summutist jt seadmetest lenduvad sädemed,7,1
Valga maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,7,1
Valga maakond,2015,Eluhooned,Rike elektripaigaldises,7,1
Valga maakond,2015,Eluhooned,Rike elektriseadmes,7,1
Tartu maakond,2015,Mitteeluhooned,Rike elektriseadmes,7,3
Tartu maakond,2015,Mitteeluhooned,Kütteseadmete kasutamisel,7,1
Tartu maakond,2015,Eluhooned,Rike elektriseadmes,7,2
Tartu maakond,2015,Mitteeluhooned,"Pikselöök, keravälk",7,1
Tartu maakond,2015,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,7,1
Tartu maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,7,1
Saare maakond,2015,Eluhooned,Lahtise tule kasutamisel,7,1
Saare maakond,2015,Eluhooned,Kuritahtlik,7,1
Saare maakond,2015,Eluhooned,Suitsetamisel,7,1
Rapla maakond,2015,Mitteeluhooned,!Sisestamata!,7,1
Rapla maakond,2015,Eluhooned,Konstruktsioonipuudus,7,1
Pärnu maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,7,1
Pärnu maakond,2015,Eluhooned,Kütteseadmete kasutamisel,7,1
Pärnu maakond,2015,Eluhooned,Suitsetamisel,7,1
Pärnu maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,7,1
Pärnu maakond,2015,Mitteeluhooned,Muu ebaõige käitumine,7,2
Põlva maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,7,1
Lääne-Viru maakond,2015,Eluhooned,Suitsetamisel,7,2
Lääne-Viru maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,7,4
Lääne-Viru maakond,2015,Mitteeluhooned,Muu ebaõige käitumine,7,1
Lääne-Viru maakond,2015,Mitteeluhooned,Rike elektripaigaldises,7,1
Lääne-Viru maakond,2015,Mitteeluhooned,Rike elektriseadmes,7,1
Lääne-Viru maakond,2015,Mitteeluhooned,Kuritahtlik,7,1
Lääne-Viru maakond,2015,Eluhooned,Kuritahtlik,7,1
Lääne-Viru maakond,2015,Mitteeluhooned,Laste mängimine lahtise tulega,7,1
Lääne maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,7,1
Lääne maakond,2015,Eluhooned,!Sisestamata!,7,1
Järva maakond,2015,Mitteeluhooned,Muu ebaõige käitumine,7,1
Järva maakond,2015,Mitteeluhooned,Tehnilise seadme rike,7,1
Järva maakond,2015,Eluhooned,Konstruktsioonipuudus,7,1
Järva maakond,2015,Eluhooned,Laste mängimine lahtise tulega,7,1
Jõgeva maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,7,2
Jõgeva maakond,2015,Mitteeluhooned,Rike elektripaigaldises,7,1
Ida-Viru maakond,2015,Eluhooned,Kuritahtlik,7,3
Ida-Viru maakond,2015,Mitteeluhooned,Kuritahtlik,7,4
Ida-Viru maakond,2015,Mitteeluhooned,Muu hooletus,7,1
Ida-Viru maakond,2015,Eluhooned,Rike elektriseadmes,7,1
Ida-Viru maakond,2015,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,7,1
Ida-Viru maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,7,4
Ida-Viru maakond,2015,Mitteeluhooned,Kindlaks tegemata põhjus,7,2
Ida-Viru maakond,2015,Eluhooned,Suitsetamisel,7,3
Ida-Viru maakond,2015,Mitteeluhooned,Muu ebaõige käitumine,7,1
Ida-Viru maakond,2015,Mitteeluhooned,Rike elektripaigaldises,7,2
Ida-Viru maakond,2015,Eluhooned,Lahtise tule kasutamisel,7,3
Harju maakond,2015,Eluhooned,Rike kütteseadmes,7,1
Harju maakond,2015,!Sisestamata!,Lahtise tule kasutamisel,7,1
Harju maakond,2015,Mitteeluhooned,Rike elektriseadmes,7,3
Harju maakond,2015,Eluhooned,Lahtise tule kasutamisel,7,3
Harju maakond,2015,Mitteeluhooned,Kütteseadmete kasutamisel,7,1
Harju maakond,2015,Mitteeluhooned,!Sisestamata!,7,11
Harju maakond,2015,Eluhooned,Suitsetamisel,7,3
Harju maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,7,9
Harju maakond,2015,Mitteeluhooned,Kindlaks tegemata põhjus,7,1
Harju maakond,2015,Eluhooned,Toiduvalmistamisel (kõrbemine),7,1
Harju maakond,2015,Eluhooned,Kindlaks tegemata põhjus,7,3
Harju maakond,2015,Mitteeluhooned,Suitsetamisel,7,1
Harju maakond,2015,Eluhooned,Rike elektriseadmes,7,3
Harju maakond,2015,Mitteeluhooned,Rike elektripaigaldises,7,3
Harju maakond,2015,Eluhooned,Rike elektripaigaldises,7,3
Harju maakond,2015,Eluhooned,Elektriseadmete kasutamisel,7,2
Harju maakond,2015,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,7,1
Harju maakond,2015,Mitteeluhooned,Kuritahtlik,7,2
Harju maakond,2015,Eluhooned,Tuletöödel,7,1
Harju maakond,2015,Eluhooned,Kuritahtlik,7,1
Võru maakond,2015,Mitteeluhooned,Tuletöödel,8,1
Võru maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,8,1
Võru maakond,2015,Eluhooned,Kuritahtlik,8,1
Võru maakond,2015,Eluhooned,Teadmatus,8,1
Võru maakond,2015,Mitteeluhooned,Rike elektripaigaldises,8,1
Võru maakond,2015,Eluhooned,Muu hooletus,8,1
Viljandi maakond,2015,Mitteeluhooned,Kütteseadmete kasutamisel,8,1
Viljandi maakond,2015,Mitteeluhooned,Rike elektripaigaldises,8,1
Valga maakond,2015,Eluhooned,Lahtise tule kasutamisel,8,1
Valga maakond,2015,Mitteeluhooned,Muu hooletus,8,1
Valga maakond,2015,Mitteeluhooned,Tehnilise seadme rike,8,1
Valga maakond,2015,Eluhooned,Suitsetamisel,8,1
Tartu maakond,2015,Eluhooned,Elektriseadmete kasutamisel,8,1
Tartu maakond,2015,Eluhooned,Kuritahtlik,8,1
Tartu maakond,2015,Mitteeluhooned,Teadmatus,8,1
Tartu maakond,2015,Eluhooned,Rike kütteseadmes,8,1
Tartu maakond,2015,Mitteeluhooned,Rike kütteseadmes,8,1
Tartu maakond,2015,Mitteeluhooned,Rike elektripaigaldises,8,1
Tartu maakond,2015,Eluhooned,Tehnilise seadme rike,8,1
Tartu maakond,2015,Eluhooned,Kütteseadmete kasutamisel,8,2
Saare maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,8,1
Rapla maakond,2015,Eluhooned,!Sisestamata!,8,1
Rapla maakond,2015,Mitteeluhooned,Rike elektripaigaldises,8,1
Pärnu maakond,2015,Mitteeluhooned,Rike elektripaigaldises,8,1
Pärnu maakond,2015,Eluhooned,Rike elektriseadmes,8,2
Pärnu maakond,2015,Mitteeluhooned,!Sisestamata!,8,3
Pärnu maakond,2015,Mitteeluhooned,Laste mängimine lahtise tulega,8,1
Pärnu maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,8,1
Põlva maakond,2015,!Sisestamata!,Lahtise tule kasutamisel,8,1
Põlva maakond,2015,Mitteeluhooned,Rike kütteseadmes,8,1
Lääne-Viru maakond,2015,Eluhooned,Kuritahtlik,8,1
Lääne-Viru maakond,2015,Eluhooned,Toiduvalmistamisel (kõrbemine),8,1
Lääne-Viru maakond,2015,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,8,1
Lääne-Viru maakond,2015,Mitteeluhooned,Seadme või süsteemi vale paigaldus,8,1
Lääne-Viru maakond,2015,Mitteeluhooned,Tuletöödel,8,1
Lääne-Viru maakond,2015,Mitteeluhooned,Laste mängimine lahtise tulega,8,1
Lääne-Viru maakond,2015,Eluhooned,Suitsetamisel,8,1
Lääne-Viru maakond,2015,Eluhooned,Lahtise tule kasutamisel,8,4
Lääne-Viru maakond,2015,Mitteeluhooned,Kindlaks tegemata põhjus,8,3
Lääne-Viru maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,8,4
Järva maakond,2015,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,8,1
Järva maakond,2015,Eluhooned,Kuritahtlik,8,1
Järva maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,8,1
Järva maakond,2015,Mitteeluhooned,!Sisestamata!,8,1
Jõgeva maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,8,1
Jõgeva maakond,2015,Mitteeluhooned,Kuritahtlik,8,1
Jõgeva maakond,2015,Eluhooned,Suitsetamisel,8,1
Ida-Viru maakond,2015,Eluhooned,Seadme või süsteemi vale paigaldus,8,1
Ida-Viru maakond,2015,Mitteeluhooned,Tuletöödel,8,1
Ida-Viru maakond,2015,Eluhooned,Suitsetamisel,8,1
Ida-Viru maakond,2015,Eluhooned,Kuritahtlik,8,9
Ida-Viru maakond,2015,Mitteeluhooned,Muu hooletus,8,2
Ida-Viru maakond,2015,Mitteeluhooned,Kuritahtlik,8,5
Ida-Viru maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,8,11
Ida-Viru maakond,2015,Mitteeluhooned,"Pikselöök, keravälk",8,1
Ida-Viru maakond,2015,Eluhooned,Lahtise tule kasutamisel,8,6
Ida-Viru maakond,2015,Eluhooned,Rike elektriseadmes,8,2
Hiiu maakond,2015,Mitteeluhooned,Rike elektripaigaldises,8,1
Harju maakond,2015,Eluhooned,Rike elektriseadmes,8,4
Harju maakond,2015,Eluhooned,Kindlaks tegemata põhjus,8,3
Harju maakond,2015,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,8,2
Harju maakond,2015,Mitteeluhooned,Muu ebaõige käitumine,8,1
Harju maakond,2015,Mitteeluhooned,Tehnilise seadme rike,8,1
Harju maakond,2015,Eluhooned,Toiduvalmistamisel (kõrbemine),8,2
Harju maakond,2015,Mitteeluhooned,Kindlaks tegemata põhjus,8,2
Harju maakond,2015,Eluhooned,Kuritahtlik,8,13
Harju maakond,2015,Eluhooned,Tuletöödel,8,1
Harju maakond,2015,Mitteeluhooned,Isesüttivate ainete ja materjalide hoidmisel,8,1
Harju maakond,2015,Eluhooned,Konstruktsioonipuudus,8,1
Harju maakond,2015,Eluhooned,Kütteseadmete kasutamisel,8,1
Harju maakond,2015,Mitteeluhooned,Kuritahtlik,8,3
Harju maakond,2015,Eluhooned,Lahtise tule kasutamisel,8,8
Harju maakond,2015,Eluhooned,Elektriseadmete kasutamisel,8,1
Harju maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,8,7
Harju maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,8,1
Harju maakond,2015,Eluhooned,Suitsetamisel,8,4
Harju maakond,2015,Mitteeluhooned,Seadme või süsteemi vale paigaldus,8,2
Harju maakond,2015,Mitteeluhooned,Rike elektriseadmes,8,3
Harju maakond,2015,Mitteeluhooned,Rike elektripaigaldises,8,1
Harju maakond,2015,Mitteeluhooned,!Sisestamata!,8,2
Harju maakond,2015,Eluhooned,Rike elektripaigaldises,8,3
Võru maakond,2015,Eluhooned,Suitsetamisel,9,1
Võru maakond,2015,Eluhooned,Toiduvalmistamisel (kõrbemine),9,1
Võru maakond,2015,Mitteeluhooned,Summutist jt seadmetest lenduvad sädemed,9,1
Viljandi maakond,2015,Mitteeluhooned,Laste mängimine lahtise tulega,9,1
Viljandi maakond,2015,Eluhooned,"Tahma süttimine suitsulõõris - tahmapõleng, tekkis kahju",9,1
Viljandi maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,9,1
Valga maakond,2015,Eluhooned,Kuritahtlik,9,2
Valga maakond,2015,Mitteeluhooned,Rike elektripaigaldises,9,1
Valga maakond,2015,Mitteeluhooned,Tehnilise seadme rike,9,1
Tartu maakond,2015,Eluhooned,Toiduvalmistamisel (kõrbemine),9,1
Tartu maakond,2015,Eluhooned,Suitsetamisel,9,1
Tartu maakond,2015,Eluhooned,Rike elektriseadmes,9,1
Tartu maakond,2015,Eluhooned,Seadme või süsteemi vale paigaldus,9,1
Tartu maakond,2015,Mitteeluhooned,Rike elektriseadmes,9,2
Tartu maakond,2015,Eluhooned,Isesüttivate ainete ja materjalide hoidmisel,9,1
Tartu maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,9,3
Tartu maakond,2015,Mitteeluhooned,Kuritahtlik,9,1
Saare maakond,2015,Eluhooned,Suitsetamisel,9,1
Saare maakond,2015,Mitteeluhooned,Rike elektripaigaldises,9,1
Saare maakond,2015,Mitteeluhooned,!Sisestamata!,9,1
Rapla maakond,2015,Mitteeluhooned,Isesüttivate ainete ja materjalide hoidmisel,9,1
Rapla maakond,2015,Mitteeluhooned,Laste mängimine lahtise tulega,9,1
Rapla maakond,2015,Mitteeluhooned,Muu ebaõige käitumine,9,2
Rapla maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,9,2
Rapla maakond,2015,Mitteeluhooned,Tuletöödel,9,1
Pärnu maakond,2015,Mitteeluhooned,Muu ebaõige käitumine,9,1
Pärnu maakond,2015,Eluhooned,Muu ebaõige käitumine,9,1
Pärnu maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,9,1
Põlva maakond,2015,Eluhooned,Kütteseadmete kasutamisel,9,1
Põlva maakond,2015,Eluhooned,Kindlaks tegemata põhjus,9,1
Põlva maakond,2015,Eluhooned,Suitsetamisel,9,1
Lääne-Viru maakond,2015,Eluhooned,Loodusnähtused,9,1
Lääne-Viru maakond,2015,Eluhooned,Rike elektriseadmes,9,1
Lääne-Viru maakond,2015,Mitteeluhooned,Rike elektripaigaldises,9,1
Lääne-Viru maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,9,2
Lääne-Viru maakond,2015,Eluhooned,Muu ebaõige käitumine,9,1
Lääne-Viru maakond,2015,Eluhooned,Lahtise tule kasutamisel,9,1
Lääne-Viru maakond,2015,Eluhooned,Kuritahtlik,9,1
Lääne maakond,2015,Eluhooned,Rike elektripaigaldises,9,1
Järva maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,9,1
Järva maakond,2015,Eluhooned,Lahtise tule kasutamisel,9,1
Järva maakond,2015,Mitteeluhooned,Mootorsõiduki elektri- ja toitesüsteemi rike,9,1
Jõgeva maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,9,1
Jõgeva maakond,2015,Eluhooned,Laste mängimine lahtise tulega,9,1
Jõgeva maakond,2015,Mitteeluhooned,Tuletöödel,9,1
Ida-Viru maakond,2015,Eluhooned,Kuritahtlik,9,2
Ida-Viru maakond,2015,Mitteeluhooned,Tehnilise seadme rike,9,2
Ida-Viru maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,9,4
Ida-Viru maakond,2015,Eluhooned,Rike elektriseadmes,9,1
Ida-Viru maakond,2015,Mitteeluhooned,"Pikselöök, keravälk",9,1
Ida-Viru maakond,2015,Mitteeluhooned,Kuritahtlik,9,4
Ida-Viru maakond,2015,Mitteeluhooned,Isesüttivate ainete ja materjalide hoidmisel,9,1
Ida-Viru maakond,2015,Eluhooned,Rike elektripaigaldises,9,1
Ida-Viru maakond,2015,Eluhooned,Kindlaks tegemata põhjus,9,1
Harju maakond,2015,Mitteeluhooned,Tuletöödel,9,2
Harju maakond,2015,Eluhooned,Lahtise tule kasutamisel,9,5
Harju maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,9,11
Harju maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,9,1
Harju maakond,2015,Mitteeluhooned,Kütteseadmete kasutamisel,9,1
Harju maakond,2015,Eluhooned,Kuritahtlik,9,2
Harju maakond,2015,Eluhooned,Rike elektriseadmes,9,1
Harju maakond,2015,!Sisestamata!,Kuritahtlik,9,1
Harju maakond,2015,Mitteeluhooned,Toiduvalmistamisel (kõrbemine),9,1
Harju maakond,2015,Eluhooned,Elektriseadmete kasutamisel,9,3
Harju maakond,2015,Eluhooned,Rike elektripaigaldises,9,1
Harju maakond,2015,Eluhooned,Tehnilise seadme rike,9,1
Harju maakond,2015,Mitteeluhooned,Rike elektriseadmes,9,1
Harju maakond,2015,Mitteeluhooned,Elektriseadmete kasutamisel,9,1
Harju maakond,2015,Eluhooned,Kütteseadmete kasutamisel,9,1
Harju maakond,2015,Eluhooned,Muu ebaõige käitumine,9,2
Harju maakond,2015,Eluhooned,!Sisestamata!,9,2
Harju maakond,2015,Mitteeluhooned,Rike elektripaigaldises,9,2
Harju maakond,2015,Mitteeluhooned,!Sisestamata!,9,6
Harju maakond,2015,Eluhooned,Suitsetamisel,9,7
Harju maakond,2015,Mitteeluhooned,Kuritahtlik,9,3
Võru maakond,2015,Eluhooned,Elektriseadmete kasutamisel,10,1
Võru maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,10,1
Võru maakond,2015,Eluhooned,Rike elektriseadmes,10,1
Võru maakond,2015,Mitteeluhooned,Tuletöödel,10,1
Viljandi maakond,2015,Mitteeluhooned,Rike elektripaigaldises,10,1
Viljandi maakond,2015,Eluhooned,Rike elektriseadmes,10,1
Viljandi maakond,2015,Eluhooned,Rike elektripaigaldises,10,2
Valga maakond,2015,Eluhooned,Kütteseadmete kasutamisel,10,1
Valga maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,10,1
Valga maakond,2015,Eluhooned,Kuritahtlik,10,1
Tartu maakond,2015,Eluhooned,Elektriseadmete kasutamisel,10,2
Tartu maakond,2015,Eluhooned,Muu hooletus,10,1
Tartu maakond,2015,Eluhooned,Kuritahtlik,10,1
Tartu maakond,2015,Mitteeluhooned,Elektriseadmete kasutamisel,10,1
Tartu maakond,2015,Eluhooned,Laste mängimine lahtise tulega,10,2
Tartu maakond,2015,Mitteeluhooned,Tehnilise seadme rike,10,1
Tartu maakond,2015,Eluhooned,Lahtise tule kasutamisel,10,2
Tartu maakond,2015,Eluhooned,Muu ebaõige käitumine,10,2
Tartu maakond,2015,Mitteeluhooned,Rike elektriseadmes,10,1
Tartu maakond,2015,Mitteeluhooned,Muu hooletus,10,1
Tartu maakond,2015,Mitteeluhooned,Suitsetamisel,10,1
Tartu maakond,2015,Mitteeluhooned,Rike kütteseadmes,10,1
Tartu maakond,2015,Eluhooned,Rike elektripaigaldises,10,1
Tartu maakond,2015,Mitteeluhooned,Rike elektripaigaldises,10,2
Saare maakond,2015,Eluhooned,Konstruktsioonipuudus,10,1
Saare maakond,2015,Eluhooned,"Tahma süttimine suitsulõõris - tahmapõleng, tekkis kahju",10,1
Rapla maakond,2015,Mitteeluhooned,Rike elektripaigaldises,10,1
Pärnu maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,10,1
Pärnu maakond,2015,Eluhooned,Elektriseadmete kasutamisel,10,1
Pärnu maakond,2015,Eluhooned,Suitsetamisel,10,1
Pärnu maakond,2015,Eluhooned,Kuritahtlik,10,1
Pärnu maakond,2015,Eluhooned,Kütteseadmete kasutamisel,10,1
Pärnu maakond,2015,Eluhooned,Muu hooletus,10,1
Pärnu maakond,2015,Eluhooned,Rike elektriseadmes,10,1
Pärnu maakond,2015,Eluhooned,Lahtise tule kasutamisel,10,1
Pärnu maakond,2015,Mitteeluhooned,Seadme või süsteemi vale paigaldus,10,1
Pärnu maakond,2015,Mitteeluhooned,Mootorsõiduki elektri- ja toitesüsteemi rike,10,1
Pärnu maakond,2015,Eluhooned,Toiduvalmistamisel (kõrbemine),10,1
Põlva maakond,2015,Mitteeluhooned,Rike kütteseadmes,10,1
Lääne-Viru maakond,2015,Eluhooned,Lahtise tule kasutamisel,10,1
Lääne-Viru maakond,2015,Mitteeluhooned,Kindlaks tegemata põhjus,10,1
Lääne-Viru maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,10,3
Lääne-Viru maakond,2015,Eluhooned,Kuritahtlik,10,1
Lääne-Viru maakond,2015,Eluhooned,Tehnilise seadme rike,10,1
Lääne-Viru maakond,2015,Eluhooned,Suitsetamisel,10,2
Lääne-Viru maakond,2015,Eluhooned,Kindlaks tegemata põhjus,10,1
Lääne-Viru maakond,2015,Mitteeluhooned,Suitsetamisel,10,1
Lääne maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,10,1
Lääne maakond,2015,Eluhooned,Kuritahtlik,10,1
Lääne maakond,2015,Eluhooned,Lahtise tule kasutamisel,10,1
Järva maakond,2015,Eluhooned,Kütteseadmete kasutamisel,10,1
Järva maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,10,1
Jõgeva maakond,2015,Eluhooned,Kuritahtlik,10,1
Jõgeva maakond,2015,Mitteeluhooned,Seadme või süsteemi vale paigaldus,10,1
Jõgeva maakond,2015,Mitteeluhooned,Rike kütteseadmes,10,1
Ida-Viru maakond,2015,Eluhooned,Rike elektripaigaldises,10,1
Ida-Viru maakond,2015,Mitteeluhooned,Kuritahtlik,10,4
Ida-Viru maakond,2015,Mitteeluhooned,Rike kütteseadmes,10,1
Ida-Viru maakond,2015,Eluhooned,Lahtise tule kasutamisel,10,3
Ida-Viru maakond,2015,Eluhooned,Rike kütteseadmes,10,2
Ida-Viru maakond,2015,Eluhooned,Isesüttivate ainete ja materjalide hoidmisel,10,1
Ida-Viru maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,10,1
Ida-Viru maakond,2015,Mitteeluhooned,Elektriseadmete kasutamisel,10,1
Ida-Viru maakond,2015,Mitteeluhooned,Muu ebaõige käitumine,10,1
Ida-Viru maakond,2015,Eluhooned,Suitsetamisel,10,2
Ida-Viru maakond,2015,Eluhooned,Seadme või süsteemi vale paigaldus,10,2
Ida-Viru maakond,2015,Mitteeluhooned,Muu hooletus,10,1
Harju maakond,2015,Eluhooned,Suitsetamisel,10,2
Harju maakond,2015,Eluhooned,Muu ebaõige käitumine,10,1
Harju maakond,2015,Mitteeluhooned,Rike elektripaigaldises,10,5
Harju maakond,2015,Eluhooned,Tuletöödel,10,1
Harju maakond,2015,Eluhooned,Elektriseadmete kasutamisel,10,3
Harju maakond,2015,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,10,2
Harju maakond,2015,Mitteeluhooned,!Sisestamata!,10,3
Harju maakond,2015,Mitteeluhooned,Kütteseadmete kasutamisel,10,2
Harju maakond,2015,Mitteeluhooned,Kuritahtlik,10,1
Harju maakond,2015,Mitteeluhooned,Tuletöödel,10,3
Harju maakond,2015,Eluhooned,Kütteseadmete kasutamisel,10,4
Harju maakond,2015,Eluhooned,Lahtise tule kasutamisel,10,11
Harju maakond,2015,Mitteeluhooned,Rike kütteseadmes,10,1
Harju maakond,2015,Mitteeluhooned,Lahtise tule kasutamisel,10,15
Harju maakond,2015,Eluhooned,Kindlaks tegemata põhjus,10,1
Harju maakond,2015,Eluhooned,Rike elektripaigaldises,10,3
Harju maakond,2015,Mitteeluhooned,Seadme või süsteemi vale paigaldus,10,1
Viljandi maakond,2015,Eluhooned,Lahtise tule kasutamisel,11,1
Viljandi maakond,2015,Eluhooned,Suitsetamisel,11,1
Viljandi maakond,2015,Mitteeluhooned,Muu ebaõige käitumine,11,1
Valga maakond,2015,Mitteeluhooned,Rike elektriseadmes,11,1
Valga maakond,2015,Eluhooned,Rike elektripaigaldises,11,1
Valga maakond,2015,Mitteeluhooned,Kuritahtlik,11,1
Valga maakond,2015,Eluhooned,Muu hooletus,11,1
Valga maakond,2015,Mitteeluhooned,Tehnilise seadme rike,11,1
Valga maakond,2015,Eluhooned,Kütteseadmete kasutamisel,11,1
Tartu maakond,2015,Eluhooned,Lahtise tule kasutamisel,11,1
Tartu maakond,2015,Eluhooned,Kuritahtlik,11,1
Tartu maakond,2015,Eluhooned,Suitsetamisel,11,1
Tartu maakond,2015,Eluhooned,Rike kütteseadmes,11,1
Tartu maakond,2015,Mitteeluhooned,Tuletöödel,11,1
Tartu maakond,2015,Mitteeluhooned,Tehnilise seadme rike,11,1
Tartu maakond,2015,Eluhooned,Rike elektripaigaldises,11,1
Saare maakond,2015,Mitteeluhooned,Rike elektriseadmes,11,1
Rapla maakond,2015,Eluhooned,Laste mängimine lahtise tulega,11,1
Rapla maakond,2015,Eluhooned,Lahtise tule kasutamisel,11,1
Rapla maakond,2015,Mitteeluhooned,Konstruktsioonipuudus,11,1
Rapla maakond,2015,Eluhooned,Rike elektripaigaldises,11,1
Pärnu maakond,2015,Eluhooned,Kindlaks tegemata põhjus,11,1
Pärnu maakond,2015,Eluhooned,Kütteseadmete kasutamisel,11,1
Pärnu maakond,2015,Mitteeluhooned,Muu ebaõige käitumine,11,1
Pärnu maakond,2015,Eluhooned,Rike elektripaigaldises,11,1
Pärnu maakond,2015,Mitteeluhooned,Kütteseadmete kasutamisel,11,1
Pärnu maakond,2015,Eluhooned,"Tahma süttimine suitsulõõris - tahmapõleng, tekkis kahju",11,1
Põlva maakond,2015,Mitteeluhooned,Rike elektriseadmes,11,1
